	acao	pessoa1	pessoa2	parcela	objeto	tipo_preco	rodada	jogo	saldo_CD1	saldo_CD2	saldo_CD3	saldo_AT1	saldo_AT2	saldo_AT3	saldo_EmpAgr	saldo_EmpFer	saldo_EmpMaq	saldo_EmpSem	saldo_FiscalAT	saldo_FiscalCD	saldo_PrefeitoAT	saldo_PrefeitoCD	poluicao_mundial	selo	prox_taxa	val_taxa	tratamento
961	venda	EmpSem	AT3	6.0	Soja	baixo	2	2	3133.3	555.15	572.0	460.0	624.0	1405.0	330.5	479.5	1133.0	852.5	0.0	0.0	2675.5	717.6600000000001	58.44550000000006				
962	venda	EmpFer	AT3	6.0	Premium	baixo	2	2	3133.3	555.15	572.0	460.0	624.0	1420.0	330.5	494.5	1133.0	852.5	0.0	0.0	2675.5	717.6600000000001	58.50550000000007				
963	venda	EmpAgr	AT3	6.0	Premium	baixo	2	2	3133.3	555.15	572.0	460.0	624.0	1935.0	345.5	494.5	1133.0	852.5	0.0	0.0	2675.5	717.6600000000001	60.025500000000065				
964	venda	EmpSem	CD3	1.0	Hortalica	alto	2	2	3133.3	555.15	567.0	460.0	624.0	1935.0	345.5	494.5	1133.0	867.5	0.0	0.0	2675.5	717.6600000000001	60.135500000000064				
965	aluguel	EmpMaq	CD3	1.0	Maquinas 3	normal	2	2	3133.3	555.15	477.0	460.0	624.0	1935.0	345.5	494.5	1223.0	867.5	0.0	0.0	2675.5	717.6600000000001	60.22550000000007				
966	venda	EmpSem	CD3	2.0	Hortalica	alto	2	2	3133.3	555.15	472.0	460.0	624.0	1935.0	345.5	494.5	1223.0	882.5	0.0	0.0	2675.5	717.6600000000001	60.33550000000007				
967	aluguel	EmpMaq	CD3	2.0	Maquinas 3	normal	2	2	3133.3	555.15	382.0	460.0	624.0	1935.0	345.5	494.5	1313.0	882.5	0.0	0.0	2675.5	717.6600000000001	60.42550000000006				
968	venda	EmpSem	CD3	3.0	Hortalica	alto	2	2	3133.3	555.15	377.0	460.0	624.0	1935.0	345.5	494.5	1313.0	897.5	0.0	0.0	2675.5	717.6600000000001	60.53550000000006				
969	aluguel	EmpMaq	CD3	3.0	Maquinas 3	normal	2	2	3133.3	555.15	287.0	460.0	624.0	1935.0	345.5	494.5	1403.0	897.5	0.0	0.0	2675.5	717.6600000000001	60.625500000000066				
970	venda	EmpSem	CD3	4.0	Hortalica	alto	2	2	3133.3	555.15	282.0	460.0	624.0	1935.0	345.5	494.5	1403.0	912.5	0.0	0.0	2675.5	717.6600000000001	60.735500000000066				
971	aluguel	EmpMaq	CD3	4.0	Maquinas 3	normal	2	2	3133.3	555.15	192.0	460.0	624.0	1935.0	345.5	494.5	1493.0	912.5	0.0	0.0	2675.5	717.6600000000001	60.82550000000006				
972	venda	EmpSem	CD3	5.0	Hortalica	alto	2	2	3133.3	555.15	187.0	460.0	624.0	1935.0	345.5	494.5	1493.0	927.5	0.0	0.0	2675.5	717.6600000000001	60.93550000000006				
973	aluguel	EmpMaq	CD3	5.0	Maquinas 3	normal	2	2	3133.3	555.15	97.0	460.0	624.0	1935.0	345.5	494.5	1583.0	927.5	0.0	0.0	2675.5	717.6600000000001	61.025500000000065				
974	venda	EmpSem	CD3	6.0	Hortalica	alto	2	2	3133.3	555.15	92.0	460.0	624.0	1935.0	345.5	494.5	1583.0	942.5	0.0	0.0	2675.5	717.6600000000001	61.135500000000064				
975	aluguel	EmpMaq	CD3	6.0	Maquinas 3	normal	2	2	3133.3	555.15	2.0	460.0	624.0	1935.0	345.5	494.5	1673.0	942.5	0.0	0.0	2675.5	717.6600000000001	61.22550000000007				
976	venda	EmpSem	CD2	1.0	Hortalica	normal	2	2	3133.3	555.15	2.0	460.0	624.0	1935.0	345.5	494.5	1673.0	952.5	0.0	0.0	2675.5	717.6600000000001	61.33550000000007				
977	venda	EmpFer	CD2	1.0	Comum	baixo	2	2	3133.3	570.15	2.0	460.0	624.0	1935.0	345.5	499.5	1673.0	952.5	0.0	0.0	2675.5	717.6600000000001	61.42550000000006				
978	venda	EmpSem	CD2	2.0	Hortalica	normal	2	2	3133.3	570.15	2.0	460.0	624.0	1935.0	345.5	499.5	1673.0	962.5	0.0	0.0	2675.5	717.6600000000001	61.53550000000006				
979	venda	EmpFer	CD2	2.0	Comum	baixo	2	2	3133.3	585.15	2.0	460.0	624.0	1935.0	345.5	504.5	1673.0	962.5	0.0	0.0	2675.5	717.6600000000001	61.625500000000066				
980	venda	EmpSem	CD2	3.0	Hortalica	normal	2	2	3133.3	585.15	2.0	460.0	624.0	1935.0	345.5	504.5	1673.0	972.5	0.0	0.0	2675.5	717.6600000000001	61.735500000000066				
981	venda	EmpFer	CD2	3.0	Comum	baixo	2	2	3133.3	600.15	2.0	460.0	624.0	1935.0	345.5	509.5	1673.0	972.5	0.0	0.0	2675.5	717.6600000000001	61.82550000000007				
982	venda	EmpSem	CD2	4.0	Hortalica	normal	2	2	3133.3	600.15	2.0	460.0	624.0	1935.0	345.5	509.5	1673.0	982.5	0.0	0.0	2675.5	717.6600000000001	61.93550000000007				
983	venda	EmpFer	CD2	4.0	Comum	baixo	2	2	3133.3	615.15	2.0	460.0	624.0	1935.0	345.5	514.5	1673.0	982.5	0.0	0.0	2675.5	717.6600000000001	62.025500000000065				
984	venda	EmpSem	CD2	5.0	Hortalica	normal	2	2	3133.3	615.15	2.0	460.0	624.0	1935.0	345.5	514.5	1673.0	992.5	0.0	0.0	2675.5	717.6600000000001	62.135500000000064				
985	venda	EmpFer	CD2	5.0	Comum	baixo	2	2	3133.3	630.15	2.0	460.0	624.0	1935.0	345.5	519.5	1673.0	992.5	0.0	0.0	2675.5	717.6600000000001	62.22550000000007				
986	venda	EmpSem	CD2	6.0	Hortalica	normal	2	2	3133.3	630.15	2.0	460.0	624.0	1935.0	345.5	519.5	1673.0	1002.5	0.0	0.0	2675.5	717.6600000000001	62.33550000000007				
987	venda	EmpFer	CD2	6.0	Comum	baixo	2	2	3133.3	645.15	2.0	460.0	624.0	1935.0	345.5	524.5	1673.0	1002.5	0.0	0.0	2675.5	717.6600000000001	62.42550000000007				
20	tratamento	prefeito AT2					2	2	3133.3	645.15	2.0	460.0	624.0	1935.0	345.5	524.5	1673.0	1002.5	0.0	0.0	1833.0745	717.6600000000001	59.304225000000066				Agua
21	tratamento	prefeito EmpAgr					2	2	3133.3	645.15	2.0	460.0	624.0	1935.0	345.5	524.5	1673.0	1002.5	0.0	0.0	1833.0745	-921.644225	53.37380250000005				Lixo
100	imposto	prefeito AT2	EmpSem				2	2	3133.3	645.15	2.0	460.0	624.0	1935.0	345.5	524.5	1673.0	621.0	0.0	0.0	2214.5744999999997	-921.644225	53.37380250000005				
101	imposto	prefeito EmpAgr	EmpFer				2	2	3133.3	645.15	2.0	460.0	624.0	1935.0	345.5	351.25	1673.0	621.0	0.0	0.0	2214.5744999999997	-748.394225	53.37380250000005				
102	imposto	prefeito AT2	EmpMaq				2	2	3133.3	645.15	2.0	460.0	624.0	1935.0	345.5	351.25	1071.0	621.0	0.0	0.0	2816.5744999999997	-748.394225	53.37380250000005				
103	imposto	prefeito EmpAgr	EmpAgr				2	2	3133.3	645.15	2.0	460.0	624.0	1935.0	237.0	351.25	1071.0	621.0	0.0	0.0	2816.5744999999997	-639.894225	53.37380250000005				
104	imposto	prefeito AT2	AT1				2	2	3133.3	645.15	2.0	-75.5	624.0	1935.0	237.0	351.25	1071.0	621.0	0.0	0.0	3352.0744999999997	-639.894225	53.37380250000005				
105	imposto	prefeito EmpAgr	CD1				2	2	2464.8	645.15	2.0	-75.5	624.0	1935.0	237.0	351.25	1071.0	621.0	0.0	0.0	3352.0744999999997	28.605774999999994	53.37380250000005				
106	imposto	prefeito AT2	AT2				2	2	2464.8	645.15	2.0	-75.5	618.0	1935.0	237.0	351.25	1071.0	621.0	0.0	0.0	3358.0744999999997	28.605774999999994	53.37380250000005				
107	imposto	prefeito EmpAgr	CD2				2	2	2464.8	508.65	2.0	-75.5	618.0	1935.0	237.0	351.25	1071.0	621.0	0.0	0.0	3358.0744999999997	165.105775	53.37380250000005				
108	imposto	prefeito AT2	AT3				2	2	2464.8	508.65	2.0	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	165.105775	53.37380250000005				
109	imposto	prefeito EmpAgr	CD3				2	2	2464.8	508.65	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	280.605775	53.37380250000005				
15	multa	AT3	AT2				2	2	2464.8	508.65	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	280.605775	53.37380250000005				
83	selo	EmpFer	CD2				2	2	2464.8	515.475	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	273.780775	53.37380250000005	1.0			
84	selo	EmpFer	CD2				2	2	2464.8	522.3000000000001	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	266.955775	53.37380250000005	2.0			
85	selo	EmpFer	CD2				2	2	2464.8	529.1250000000001	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	260.130775	53.37380250000005	3.0			
86	selo	EmpFer	CD2				2	2	2464.8	535.9500000000002	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	253.30577500000004	53.37380250000005	4.0			
87	selo	EmpFer	CD2				2	2	2464.8	542.7750000000002	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	246.48077500000005	53.37380250000005	5.0			
88	selo	EmpFer	CD2				2	2	2464.8	549.6000000000003	-113.49999999999999	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	239.65577500000006	53.37380250000005	6.0			
89	selo	EmpFer	CD3				2	2	2464.8	549.6000000000003	-107.72499999999998	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	233.88077500000006	53.37380250000005	1.0			
90	selo	EmpFer	CD3				2	2	2464.8	549.6000000000003	-101.94999999999997	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	228.10577500000005	53.37380250000005	2.0			
91	selo	EmpFer	CD3				2	2	2464.8	549.6000000000003	-96.17499999999997	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	222.33077500000005	53.37380250000005	3.0			
92	selo	EmpFer	CD3				2	2	2464.8	549.6000000000003	-90.39999999999996	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	216.55577500000004	53.37380250000005	4.0			
93	selo	EmpFer	CD3				2	2	2464.8	549.6000000000003	-84.62499999999996	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	210.78077500000003	53.37380250000005	5.0			
94	selo	EmpFer	CD3				2	2	2464.8	549.6000000000003	-78.84999999999995	-75.5	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4079.0744999999997	205.00577500000003	53.37380250000005	6.0			
95	selo	AT3	AT1				2	2	2464.8	549.6000000000003	-78.84999999999995	-48.724999999999994	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4052.2994999999996	205.00577500000003	53.37380250000005	1.0			
96	selo	AT3	AT1				2	2	2464.8	549.6000000000003	-78.84999999999995	-21.949999999999992	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	4025.5244999999995	205.00577500000003	53.37380250000005	2.0			
97	selo	AT3	AT1				2	2	2464.8	549.6000000000003	-78.84999999999995	4.82500000000001	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	3998.7494999999994	205.00577500000003	53.37380250000005	3.0			
98	selo	AT3	AT1				2	2	2464.8	549.6000000000003	-78.84999999999995	31.600000000000012	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	3971.9744999999994	205.00577500000003	53.37380250000005	4.0			
99	selo	AT3	AT1				2	2	2464.8	549.6000000000003	-78.84999999999995	58.375000000000014	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	3945.1994999999993	205.00577500000003	53.37380250000005	5.0			
100	selo	AT3	AT1				2	2	2464.8	549.6000000000003	-78.84999999999995	85.15000000000002	618.0	1214.0	237.0	351.25	1071.0	621.0	0.0	0.0	3918.424499999999	205.00577500000003	53.37380250000005	6.0			
101	selo	AT3	AT3				2	2	2464.8	549.6000000000003	-78.84999999999995	85.15000000000002	618.0	1250.05	237.0	351.25	1071.0	621.0	0.0	0.0	3882.374499999999	205.00577500000003	53.37380250000005	1.0			
102	selo	AT3	AT3				2	2	2464.8	549.6000000000003	-78.84999999999995	85.15000000000002	618.0	1286.1	237.0	351.25	1071.0	621.0	0.0	0.0	3846.324499999999	205.00577500000003	53.37380250000005	2.0			
103	selo	AT3	AT3				2	2	2464.8	549.6000000000003	-78.84999999999995	85.15000000000002	618.0	1322.1499999999999	237.0	351.25	1071.0	621.0	0.0	0.0	3810.2744999999986	205.00577500000003	53.37380250000005	3.0			
104	selo	AT3	AT3				2	2	2464.8	549.6000000000003	-78.84999999999995	85.15000000000002	618.0	1358.1999999999998	237.0	351.25	1071.0	621.0	0.0	0.0	3774.2244999999984	205.00577500000003	53.37380250000005	4.0			
105	selo	AT3	AT3				2	2	2464.8	549.6000000000003	-78.84999999999995	85.15000000000002	618.0	1394.2499999999998	237.0	351.25	1071.0	621.0	0.0	0.0	3738.1744999999983	205.00577500000003	53.37380250000005	5.0			
106	selo	AT3	AT3				2	2	2464.8	549.6000000000003	-78.84999999999995	85.15000000000002	618.0	1430.2999999999997	237.0	351.25	1071.0	621.0	0.0	0.0	3702.124499999998	205.00577500000003	53.37380250000005	6.0			
9	transferencia	CD2	EmpSem				2	2	2464.8	524.6000000000003	-78.84999999999995	85.15000000000002	618.0	1430.2999999999997	237.0	351.25	1071.0	646.0	0.0	0.0	3702.124499999998	205.00577500000003	53.37380250000005				
10	transferencia	AT2 (prefeito)	AT2				2	2	2464.8	524.6000000000003	-78.84999999999995	85.15000000000002	623.0	1430.2999999999997	237.0	351.25	1071.0	646.0	0.0	0.0	3697.124499999998	205.00577500000003	53.37380250000005				
988	venda	EmpSem	AT1	1.0	Soja	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	70.15000000000002	623.0	1430.2999999999997	237.0	351.25	1071.0	671.0	0.0	0.0	3697.124499999998	205.00577500000003	53.70380250000005				
989	venda	EmpFer	AT1	1.0	Comum	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	85.15000000000002	623.0	1430.2999999999997	237.0	356.25	1071.0	671.0	0.0	0.0	3697.124499999998	205.00577500000003	53.793802500000055				
990	aluguel	EmpMaq	AT1	1.0	Maquinas 2	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	130.15000000000003	623.0	1430.2999999999997	237.0	356.25	1126.0	671.0	0.0	0.0	3697.124499999998	205.00577500000003	53.85380250000006				
991	venda	EmpSem	AT1	2.0	Soja	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	115.15000000000003	623.0	1430.2999999999997	237.0	356.25	1126.0	696.0	0.0	0.0	3697.124499999998	205.00577500000003	54.183802500000056				
992	venda	EmpFer	AT1	2.0	Comum	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	130.15000000000003	623.0	1430.2999999999997	237.0	361.25	1126.0	696.0	0.0	0.0	3697.124499999998	205.00577500000003	54.27380250000006				
993	aluguel	EmpMaq	AT1	2.0	Maquinas 2	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	175.15000000000003	623.0	1430.2999999999997	237.0	361.25	1181.0	696.0	0.0	0.0	3697.124499999998	205.00577500000003	54.33380250000006				
994	venda	EmpSem	AT1	3.0	Soja	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	160.15000000000003	623.0	1430.2999999999997	237.0	361.25	1181.0	721.0	0.0	0.0	3697.124499999998	205.00577500000003	54.66380250000006				
995	venda	EmpFer	AT1	3.0	Comum	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	175.15000000000003	623.0	1430.2999999999997	237.0	366.25	1181.0	721.0	0.0	0.0	3697.124499999998	205.00577500000003	54.75380250000006				
996	aluguel	EmpMaq	AT1	3.0	Maquinas 2	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	220.15000000000003	623.0	1430.2999999999997	237.0	366.25	1236.0	721.0	0.0	0.0	3697.124499999998	205.00577500000003	54.813802500000065				
997	venda	EmpSem	AT1	4.0	Soja	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	205.15000000000003	623.0	1430.2999999999997	237.0	366.25	1236.0	746.0	0.0	0.0	3697.124499999998	205.00577500000003	55.143802500000064				
998	venda	EmpFer	AT1	4.0	Comum	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	220.15000000000003	623.0	1430.2999999999997	237.0	371.25	1236.0	746.0	0.0	0.0	3697.124499999998	205.00577500000003	55.23380250000006				
999	aluguel	EmpMaq	AT1	4.0	Maquinas 2	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	265.15000000000003	623.0	1430.2999999999997	237.0	371.25	1291.0	746.0	0.0	0.0	3697.124499999998	205.00577500000003	55.29380250000007				
1000	venda	EmpSem	AT1	5.0	Soja	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	250.15000000000003	623.0	1430.2999999999997	237.0	371.25	1291.0	771.0	0.0	0.0	3697.124499999998	205.00577500000003	55.62380250000006				
1001	venda	EmpFer	AT1	5.0	Comum	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	265.15000000000003	623.0	1430.2999999999997	237.0	376.25	1291.0	771.0	0.0	0.0	3697.124499999998	205.00577500000003	55.713802500000064				
1002	aluguel	EmpMaq	AT1	5.0	Maquinas 2	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	310.15000000000003	623.0	1430.2999999999997	237.0	376.25	1346.0	771.0	0.0	0.0	3697.124499999998	205.00577500000003	55.773802500000066				
1003	venda	EmpSem	AT1	6.0	Soja	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	295.15000000000003	623.0	1430.2999999999997	237.0	376.25	1346.0	796.0	0.0	0.0	3697.124499999998	205.00577500000003	56.103802500000064				
1004	venda	EmpFer	AT1	6.0	Comum	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	310.15000000000003	623.0	1430.2999999999997	237.0	381.25	1346.0	796.0	0.0	0.0	3697.124499999998	205.00577500000003	56.19380250000007				
1005	aluguel	EmpMaq	AT1	6.0	Maquinas 2	baixo	3	2	2464.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	381.25	1401.0	796.0	0.0	0.0	3697.124499999998	205.00577500000003	56.25380250000007				
1006	venda	EmpSem	CD1	1.0	Soja	baixo	3	2	2449.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	381.25	1401.0	821.0	0.0	0.0	3697.124499999998	205.00577500000003	56.58380250000007				
1007	venda	EmpFer	CD1	1.0	Premium	normal	3	2	2459.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	401.25	1401.0	821.0	0.0	0.0	3697.124499999998	205.00577500000003	56.64380250000007				
1008	aluguel	EmpMaq	CD1	1.0	Maquinas 3	baixo	3	2	2644.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	401.25	1486.0	821.0	0.0	0.0	3697.124499999998	205.00577500000003	56.733802500000074				
1009	venda	EmpSem	CD1	2.0	Soja	baixo	3	2	2629.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	401.25	1486.0	846.0	0.0	0.0	3697.124499999998	205.00577500000003	57.06380250000007				
1010	venda	EmpFer	CD1	2.0	Premium	normal	3	2	2639.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	421.25	1486.0	846.0	0.0	0.0	3697.124499999998	205.00577500000003	57.123802500000075				
1011	aluguel	EmpMaq	CD1	2.0	Maquinas 3	baixo	3	2	2824.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	421.25	1571.0	846.0	0.0	0.0	3697.124499999998	205.00577500000003	57.21380250000008				
1012	venda	EmpSem	CD1	3.0	Soja	baixo	3	2	2809.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	421.25	1571.0	871.0	0.0	0.0	3697.124499999998	205.00577500000003	57.543802500000076				
1013	venda	EmpFer	CD1	3.0	Premium	normal	3	2	2819.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	237.0	441.25	1571.0	871.0	0.0	0.0	3697.124499999998	205.00577500000003	57.60380250000008				
1014	venda	EmpAgr	CD1	3.0	Premium	normal	3	2	3329.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	257.0	441.25	1571.0	871.0	0.0	0.0	3697.124499999998	205.00577500000003	59.123802500000075				
1015	venda	EmpSem	CD1	4.0	Soja	baixo	3	2	3314.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	257.0	441.25	1571.0	896.0	0.0	0.0	3697.124499999998	205.00577500000003	59.45380250000007				
1016	venda	EmpFer	CD1	4.0	Premium	normal	3	2	3324.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	257.0	461.25	1571.0	896.0	0.0	0.0	3697.124499999998	205.00577500000003	59.51380250000008				
1017	venda	EmpAgr	CD1	4.0	Premium	normal	3	2	3834.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	277.0	461.25	1571.0	896.0	0.0	0.0	3697.124499999998	205.00577500000003	61.03380250000008				
1018	venda	EmpSem	CD1	5.0	Soja	baixo	3	2	3819.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	277.0	461.25	1571.0	921.0	0.0	0.0	3697.124499999998	205.00577500000003	61.36380250000008				
1019	venda	EmpFer	CD1	5.0	Comum	baixo	3	2	3834.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	277.0	466.25	1571.0	921.0	0.0	0.0	3697.124499999998	205.00577500000003	61.45380250000008				
1020	venda	EmpAgr	CD1	5.0	Premium	normal	3	2	4174.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	466.25	1571.0	921.0	0.0	0.0	3697.124499999998	205.00577500000003	62.973802500000076				
1021	venda	EmpSem	CD1	6.0	Soja	baixo	3	2	4159.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	466.25	1571.0	946.0	0.0	0.0	3697.124499999998	205.00577500000003	63.303802500000074				
1022	venda	EmpFer	CD1	6.0	Comum	baixo	3	2	4174.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1571.0	946.0	0.0	0.0	3697.124499999998	205.00577500000003	63.39380250000007				
1023	aluguel	EmpMaq	CD1	6.0	Maquinas 1	baixo	3	2	4189.8	524.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1596.0	946.0	0.0	0.0	3697.124499999998	205.00577500000003	63.42380250000007				
1024	venda	EmpSem	CD2	1.0	Arroz	baixo	3	2	4189.8	519.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1596.0	961.0	0.0	0.0	3697.124499999998	205.00577500000003	63.64380250000007				
1025	venda	EmpSem	CD2	2.0	Arroz	baixo	3	2	4189.8	514.6000000000003	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1596.0	976.0	0.0	0.0	3697.124499999998	205.00577500000003	63.86380250000007				
1026	venda	EmpSem	CD2	3.0	Arroz	baixo	3	2	4189.8	509.60000000000025	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1596.0	991.0	0.0	0.0	3697.124499999998	205.00577500000003	64.08380250000006				
1027	venda	EmpSem	CD2	4.0	Arroz	baixo	3	2	4189.8	504.60000000000025	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1596.0	1006.0	0.0	0.0	3697.124499999998	205.00577500000003	64.30380250000006				
1028	venda	EmpSem	CD2	5.0	Arroz	baixo	3	2	4189.8	499.60000000000025	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1596.0	1021.0	0.0	0.0	3697.124499999998	205.00577500000003	64.52380250000006				
1029	venda	EmpSem	CD2	6.0	Arroz	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	1430.2999999999997	297.0	471.25	1596.0	1036.0	0.0	0.0	3697.124499999998	205.00577500000003	64.74380250000006				
1030	venda	EmpSem	AT3	1.0	Soja	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	1415.2999999999997	297.0	471.25	1596.0	1061.0	0.0	0.0	3697.124499999998	205.00577500000003	65.07380250000006				
1031	venda	EmpFer	AT3	1.0	Premium	normal	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	1425.2999999999997	297.0	491.25	1596.0	1061.0	0.0	0.0	3697.124499999998	205.00577500000003	65.13380250000006				
1032	venda	EmpAgr	AT3	1.0	Premium	normal	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	1935.2999999999997	317.0	491.25	1596.0	1061.0	0.0	0.0	3697.124499999998	205.00577500000003	66.65380250000005				
1033	venda	EmpSem	AT3	2.0	Hortalica	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	1940.2999999999997	317.0	491.25	1596.0	1066.0	0.0	0.0	3697.124499999998	205.00577500000003	66.76380250000005				
1034	venda	EmpFer	AT3	2.0	Premium	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	1955.2999999999997	317.0	506.25	1596.0	1066.0	0.0	0.0	3697.124499999998	205.00577500000003	66.82380250000006				
1035	aluguel	EmpMaq	AT3	2.0	Maquinas 2	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	2050.2999999999997	317.0	506.25	1651.0	1066.0	0.0	0.0	3697.124499999998	205.00577500000003	66.88380250000006				
1036	venda	EmpSem	AT3	3.0	Hortalica	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	2055.2999999999997	317.0	506.25	1651.0	1071.0	0.0	0.0	3697.124499999998	205.00577500000003	66.99380250000006				
1037	venda	EmpFer	AT3	3.0	Premium	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	2070.2999999999997	317.0	521.25	1651.0	1071.0	0.0	0.0	3697.124499999998	205.00577500000003	67.05380250000006				
1038	aluguel	EmpMaq	AT3	3.0	Maquinas 2	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	2165.2999999999997	317.0	521.25	1706.0	1071.0	0.0	0.0	3697.124499999998	205.00577500000003	67.11380250000006				
1039	venda	EmpSem	AT3	4.0	Soja	baixo	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	2150.2999999999997	317.0	521.25	1706.0	1096.0	0.0	0.0	3697.124499999998	205.00577500000003	67.44380250000006				
1040	venda	EmpFer	AT3	4.0	Premium	normal	3	2	4189.8	494.60000000000025	-78.84999999999995	355.15000000000003	623.0	2160.2999999999997	317.0	541.25	1706.0	1096.0	0.0	0.0	3697.124499999998	205.00577500000003	67.50380250000006				
