@RELATION dataset

@ATTRIBUTE acao {venda,aluguel,tratamento,imposto,multa,selo,transferencia,novaTaxa}
@ATTRIBUTE pessoa1 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE pessoa2 {EmpAgr,EmpFer,EmpMaq,EmpSem,AT1,AT2,AT3,CD1,CD2,CD3,PrefeitoAT,PrefeitoCD,FiscalAT,FiscalCD}
@ATTRIBUTE parcela INTEGER [1,6]
@ATTRIBUTE objeto {Soja,Hortalica,Arroz,SuperPremium,Premium,Comum,Maquinas1,Maquinas2,Maquinas3,Pulverizador}
@ATTRIBUTE tipo_preco {baixo,normal,alto}
@ATTRIBUTE rodada REAL
@ATTRIBUTE jogo REAL
@ATTRIBUTE saldo_CD1 REAL
@ATTRIBUTE saldo_CD2 REAL
@ATTRIBUTE saldo_CD3 REAL
@ATTRIBUTE saldo_AT1 REAL
@ATTRIBUTE saldo_AT2 REAL
@ATTRIBUTE saldo_AT3 REAL
@ATTRIBUTE saldo_EmpAgr REAL
@ATTRIBUTE saldo_EmpFer REAL
@ATTRIBUTE saldo_EmpMaq REAL
@ATTRIBUTE saldo_EmpSem REAL
@ATTRIBUTE saldo_FiscalAT REAL
@ATTRIBUTE saldo_FiscalCD REAL
@ATTRIBUTE saldo_PrefeitoAT REAL
@ATTRIBUTE saldo_PrefeitoCD REAL
@ATTRIBUTE poluicao_mundial REAL
@ATTRIBUTE selo INTEGER [1,6]
@ATTRIBUTE prox_taxa REAL
@ATTRIBUTE val_taxa REAL
@ATTRIBUTE tratamento {Agua,Esgoto,Lixo}

@DATA
venda,EmpFer,CD1,6.0,Premium,baixo,2,2,2953.3,555.15,572.0,460.0,624.0,865.0,320.5,414.5,788.0,792.5,0.0,0.0,2675.5,687.66,84.80550000000005,?,?,?,?
aluguel,EmpMaq,CD1,6.0,Maquinas3,normal,2,2,3133.3,555.15,572.0,460.0,624.0,865.0,320.5,414.5,878.0,792.5,0.0,0.0,2675.5,687.66,84.89550000000006,?,?,?,?
venda,EmpSem,AT3,1.0,Hortalica,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,870.0,320.5,414.5,878.0,797.5,0.0,0.0,2675.5,687.66,85.00550000000005,?,?,?,?
venda,EmpFer,AT3,1.0,Premium,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,885.0,320.5,429.5,878.0,797.5,0.0,0.0,2675.5,687.66,85.06550000000006,?,?,?,?
aluguel,EmpMaq,AT3,1.0,Maquinas2,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,980.0,320.5,429.5,933.0,797.5,0.0,0.0,2675.5,687.66,85.12550000000006,?,?,?,?
venda,EmpSem,AT3,2.0,Hortalica,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,985.0,320.5,429.5,933.0,802.5,0.0,0.0,2675.5,687.66,85.23550000000006,?,?,?,?
venda,EmpFer,AT3,2.0,Comum,normal,2,2,3133.3,555.15,572.0,460.0,624.0,995.0,320.5,439.5,933.0,802.5,0.0,0.0,2675.5,687.66,85.32550000000006,?,?,?,?
aluguel,EmpMaq,AT3,2.0,Maquinas2,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1040.0,320.5,439.5,988.0,802.5,0.0,0.0,2675.5,687.66,85.38550000000006,?,?,?,?
venda,EmpSem,AT3,3.0,Hortalica,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1045.0,320.5,439.5,988.0,807.5,0.0,0.0,2675.5,687.66,85.49550000000006,?,?,?,?
venda,EmpFer,AT3,3.0,Comum,normal,2,2,3133.3,555.15,572.0,460.0,624.0,1055.0,320.5,449.5,988.0,807.5,0.0,0.0,2675.5,687.66,85.58550000000007,?,?,?,?
aluguel,EmpMaq,AT3,3.0,Maquinas3,normal,2,2,3133.3,555.15,572.0,460.0,624.0,1145.0,320.5,449.5,1078.0,807.5,0.0,0.0,2675.5,687.66,85.67550000000007,?,?,?,?
venda,EmpSem,AT3,4.0,Arroz,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1140.0,320.5,449.5,1078.0,822.5,0.0,0.0,2675.5,687.66,85.89550000000007,?,?,?,?
venda,EmpFer,AT3,4.0,Premium,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1155.0,320.5,464.5,1078.0,822.5,0.0,0.0,2675.5,687.66,85.95550000000007,?,?,?,?
venda,EmpAgr,AT3,4.0,Comum,normal,2,2,3133.3,555.15,572.0,460.0,624.0,1305.0,330.5,464.5,1078.0,822.5,0.0,0.0,2675.5,687.66,86.38550000000006,?,?,?,?
venda,EmpSem,AT3,5.0,Hortalica,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1310.0,330.5,464.5,1078.0,827.5,0.0,0.0,2675.5,687.66,86.49550000000006,?,?,?,?
venda,EmpFer,AT3,5.0,Premium,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1325.0,330.5,479.5,1078.0,827.5,0.0,0.0,2675.5,687.66,86.55550000000007,?,?,?,?
aluguel,EmpMaq,AT3,5.0,Maquinas2,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1420.0,330.5,479.5,1133.0,827.5,0.0,0.0,2675.5,687.66,86.61550000000007,?,?,?,?
venda,EmpSem,AT3,6.0,Soja,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1405.0,330.5,479.5,1133.0,852.5,0.0,0.0,2675.5,687.66,86.94550000000007,?,?,?,?
venda,EmpFer,AT3,6.0,Premium,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1420.0,330.5,494.5,1133.0,852.5,0.0,0.0,2675.5,687.66,87.00550000000007,?,?,?,?
venda,EmpAgr,AT3,6.0,Premium,baixo,2,2,3133.3,555.15,572.0,460.0,624.0,1935.0,345.5,494.5,1133.0,852.5,0.0,0.0,2675.5,687.66,88.52550000000006,?,?,?,?
venda,EmpSem,CD3,1.0,Hortalica,alto,2,2,3133.3,555.15,567.0,460.0,624.0,1935.0,345.5,494.5,1133.0,867.5,0.0,0.0,2675.5,687.66,88.63550000000006,?,?,?,?
aluguel,EmpMaq,CD3,1.0,Maquinas3,normal,2,2,3133.3,555.15,477.0,460.0,624.0,1935.0,345.5,494.5,1223.0,867.5,0.0,0.0,2675.5,687.66,88.72550000000007,?,?,?,?
venda,EmpSem,CD3,2.0,Hortalica,alto,2,2,3133.3,555.15,472.0,460.0,624.0,1935.0,345.5,494.5,1223.0,882.5,0.0,0.0,2675.5,687.66,88.83550000000007,?,?,?,?
aluguel,EmpMaq,CD3,2.0,Maquinas3,normal,2,2,3133.3,555.15,382.0,460.0,624.0,1935.0,345.5,494.5,1313.0,882.5,0.0,0.0,2675.5,687.66,88.92550000000007,?,?,?,?
venda,EmpSem,CD3,3.0,Hortalica,alto,2,2,3133.3,555.15,377.0,460.0,624.0,1935.0,345.5,494.5,1313.0,897.5,0.0,0.0,2675.5,687.66,89.03550000000007,?,?,?,?
aluguel,EmpMaq,CD3,3.0,Maquinas3,normal,2,2,3133.3,555.15,287.0,460.0,624.0,1935.0,345.5,494.5,1403.0,897.5,0.0,0.0,2675.5,687.66,89.12550000000007,?,?,?,?
venda,EmpSem,CD3,4.0,Hortalica,alto,2,2,3133.3,555.15,282.0,460.0,624.0,1935.0,345.5,494.5,1403.0,912.5,0.0,0.0,2675.5,687.66,89.23550000000007,?,?,?,?
aluguel,EmpMaq,CD3,4.0,Maquinas3,normal,2,2,3133.3,555.15,192.0,460.0,624.0,1935.0,345.5,494.5,1493.0,912.5,0.0,0.0,2675.5,687.66,89.32550000000006,?,?,?,?
venda,EmpSem,CD3,5.0,Hortalica,alto,2,2,3133.3,555.15,187.0,460.0,624.0,1935.0,345.5,494.5,1493.0,927.5,0.0,0.0,2675.5,687.66,89.43550000000006,?,?,?,?
aluguel,EmpMaq,CD3,5.0,Maquinas3,normal,2,2,3133.3,555.15,97.0,460.0,624.0,1935.0,345.5,494.5,1583.0,927.5,0.0,0.0,2675.5,687.66,89.52550000000005,?,?,?,?
venda,EmpSem,CD3,6.0,Hortalica,alto,2,2,3133.3,555.15,92.0,460.0,624.0,1935.0,345.5,494.5,1583.0,942.5,0.0,0.0,2675.5,687.66,89.63550000000005,?,?,?,?
aluguel,EmpMaq,CD3,6.0,Maquinas3,normal,2,2,3133.3,555.15,2.0,460.0,624.0,1935.0,345.5,494.5,1673.0,942.5,0.0,0.0,2675.5,687.66,89.72550000000005,?,?,?,?
venda,EmpSem,CD2,1.0,Hortalica,normal,2,2,3133.3,555.15,2.0,460.0,624.0,1935.0,345.5,494.5,1673.0,952.5,0.0,0.0,2675.5,687.66,89.83550000000005,?,?,?,?
venda,EmpFer,CD2,1.0,Comum,baixo,2,2,3133.3,570.15,2.0,460.0,624.0,1935.0,345.5,499.5,1673.0,952.5,0.0,0.0,2675.5,687.66,89.92550000000006,?,?,?,?
venda,EmpSem,CD2,2.0,Hortalica,normal,2,2,3133.3,570.15,2.0,460.0,624.0,1935.0,345.5,499.5,1673.0,962.5,0.0,0.0,2675.5,687.66,90.03550000000006,?,?,?,?
venda,EmpFer,CD2,2.0,Comum,baixo,2,2,3133.3,585.15,2.0,460.0,624.0,1935.0,345.5,504.5,1673.0,962.5,0.0,0.0,2675.5,687.66,90.12550000000006,?,?,?,?
venda,EmpSem,CD2,3.0,Hortalica,normal,2,2,3133.3,585.15,2.0,460.0,624.0,1935.0,345.5,504.5,1673.0,972.5,0.0,0.0,2675.5,687.66,90.23550000000006,?,?,?,?
venda,EmpFer,CD2,3.0,Comum,baixo,2,2,3133.3,600.15,2.0,460.0,624.0,1935.0,345.5,509.5,1673.0,972.5,0.0,0.0,2675.5,687.66,90.32550000000006,?,?,?,?
venda,EmpSem,CD2,4.0,Hortalica,normal,2,2,3133.3,600.15,2.0,460.0,624.0,1935.0,345.5,509.5,1673.0,982.5,0.0,0.0,2675.5,687.66,90.43550000000006,?,?,?,?
venda,EmpFer,CD2,4.0,Comum,baixo,2,2,3133.3,615.15,2.0,460.0,624.0,1935.0,345.5,514.5,1673.0,982.5,0.0,0.0,2675.5,687.66,90.52550000000006,?,?,?,?
venda,EmpSem,CD2,5.0,Hortalica,normal,2,2,3133.3,615.15,2.0,460.0,624.0,1935.0,345.5,514.5,1673.0,992.5,0.0,0.0,2675.5,687.66,90.63550000000006,?,?,?,?
venda,EmpFer,CD2,5.0,Comum,baixo,2,2,3133.3,630.15,2.0,460.0,624.0,1935.0,345.5,519.5,1673.0,992.5,0.0,0.0,2675.5,687.66,90.72550000000007,?,?,?,?
venda,EmpSem,CD2,6.0,Hortalica,normal,2,2,3133.3,630.15,2.0,460.0,624.0,1935.0,345.5,519.5,1673.0,1002.5,0.0,0.0,2675.5,687.66,90.83550000000007,?,?,?,?
venda,EmpFer,CD2,6.0,Comum,baixo,2,2,3133.3,645.15,2.0,460.0,624.0,1935.0,345.5,524.5,1673.0,1002.5,0.0,0.0,2675.5,687.66,90.92550000000007,?,?,?,?
tratamento,PrefeitoAT,?,?,?,?,2,2,3133.3,645.15,2.0,460.0,624.0,1935.0,345.5,524.5,1673.0,1002.5,0.0,0.0,1804.5745,687.66,86.37922500000006,?,?,?,Agua
tratamento,PrefeitoCD,?,?,?,?,2,2,3133.3,645.15,2.0,460.0,624.0,1935.0,345.5,524.5,1673.0,1002.5,0.0,0.0,1804.5745,-978.7192250000002,77.74130250000006,?,?,?,Lixo
imposto,PrefeitoAT,EmpSem,?,?,?,2,2,3133.3,645.15,2.0,460.0,624.0,1935.0,345.5,524.5,1673.0,621.0,0.0,0.0,2186.0744999999997,-978.7192250000002,77.74130250000006,?,?,?,?
imposto,PrefeitoCD,EmpFer,?,?,?,2,2,3133.3,645.15,2.0,460.0,624.0,1935.0,345.5,351.25,1673.0,621.0,0.0,0.0,2186.0744999999997,-805.4692250000002,77.74130250000006,?,?,?,?
imposto,PrefeitoAT,EmpMaq,?,?,?,2,2,3133.3,645.15,2.0,460.0,624.0,1935.0,345.5,351.25,1071.0,621.0,0.0,0.0,2788.0744999999997,-805.4692250000002,77.74130250000006,?,?,?,?
imposto,PrefeitoCD,EmpAgr,?,?,?,2,2,3133.3,645.15,2.0,460.0,624.0,1935.0,237.0,351.25,1071.0,621.0,0.0,0.0,2788.0744999999997,-696.9692250000002,77.74130250000006,?,?,?,?
imposto,PrefeitoAT,AT1,?,?,?,2,2,3133.3,645.15,2.0,-75.5,624.0,1935.0,237.0,351.25,1071.0,621.0,0.0,0.0,3323.5744999999997,-696.9692250000002,77.74130250000006,?,?,?,?
imposto,PrefeitoCD,CD1,?,?,?,2,2,2464.8,645.15,2.0,-75.5,624.0,1935.0,237.0,351.25,1071.0,621.0,0.0,0.0,3323.5744999999997,-28.469225000000165,77.74130250000006,?,?,?,?
imposto,PrefeitoAT,AT2,?,?,?,2,2,2464.8,645.15,2.0,-75.5,618.0,1935.0,237.0,351.25,1071.0,621.0,0.0,0.0,3329.5744999999997,-28.469225000000165,77.74130250000006,?,?,?,?
imposto,PrefeitoCD,CD2,?,?,?,2,2,2464.8,508.65,2.0,-75.5,618.0,1935.0,237.0,351.25,1071.0,621.0,0.0,0.0,3329.5744999999997,108.03077499999984,77.74130250000006,?,?,?,?
imposto,PrefeitoAT,AT3,?,?,?,2,2,2464.8,508.65,2.0,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,108.03077499999984,77.74130250000006,?,?,?,?
imposto,PrefeitoCD,CD3,?,?,?,2,2,2464.8,508.65,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,223.53077499999984,77.74130250000006,?,?,?,?
multa,FiscalAT,AT2,?,?,?,2,2,2464.8,508.65,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,223.53077499999984,77.74130250000006,?,?,?,?
selo,FiscalCD,CD2,?,?,?,2,2,2464.8,515.475,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,216.70577499999985,77.74130250000006,1.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,2,2464.8,522.3000000000001,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,209.88077499999986,77.74130250000006,2.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,2,2464.8,529.1250000000001,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,203.05577499999987,77.74130250000006,3.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,2,2464.8,535.9500000000002,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,196.23077499999988,77.74130250000006,4.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,2,2464.8,542.7750000000002,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,189.4057749999999,77.74130250000006,5.0,?,?,?
selo,FiscalCD,CD2,?,?,?,2,2,2464.8,549.6000000000003,-113.49999999999999,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,182.5807749999999,77.74130250000006,6.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,2,2464.8,549.6000000000003,-107.72499999999998,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,176.8057749999999,77.74130250000006,1.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,2,2464.8,549.6000000000003,-101.94999999999997,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,171.0307749999999,77.74130250000006,2.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,2,2464.8,549.6000000000003,-96.17499999999997,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,165.2557749999999,77.74130250000006,3.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,2,2464.8,549.6000000000003,-90.39999999999996,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,159.48077499999988,77.74130250000006,4.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,2,2464.8,549.6000000000003,-84.62499999999996,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,153.70577499999987,77.74130250000006,5.0,?,?,?
selo,FiscalCD,CD3,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,-75.5,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4050.5744999999997,147.93077499999987,77.74130250000006,6.0,?,?,?
selo,FiscalAT,AT1,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,-48.724999999999994,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,4023.7994999999996,147.93077499999987,77.74130250000006,1.0,?,?,?
selo,FiscalAT,AT1,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,-21.949999999999992,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,3997.0244999999995,147.93077499999987,77.74130250000006,2.0,?,?,?
selo,FiscalAT,AT1,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,4.82500000000001,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,3970.2494999999994,147.93077499999987,77.74130250000006,3.0,?,?,?
selo,FiscalAT,AT1,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,31.600000000000012,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,3943.4744999999994,147.93077499999987,77.74130250000006,4.0,?,?,?
selo,FiscalAT,AT1,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,58.375000000000014,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,3916.6994999999993,147.93077499999987,77.74130250000006,5.0,?,?,?
selo,FiscalAT,AT1,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,85.15000000000002,618.0,1214.0,237.0,351.25,1071.0,621.0,0.0,0.0,3889.924499999999,147.93077499999987,77.74130250000006,6.0,?,?,?
selo,FiscalAT,AT3,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,85.15000000000002,618.0,1250.05,237.0,351.25,1071.0,621.0,0.0,0.0,3853.874499999999,147.93077499999987,77.74130250000006,1.0,?,?,?
selo,FiscalAT,AT3,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,85.15000000000002,618.0,1286.1,237.0,351.25,1071.0,621.0,0.0,0.0,3817.824499999999,147.93077499999987,77.74130250000006,2.0,?,?,?
selo,FiscalAT,AT3,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,85.15000000000002,618.0,1322.1499999999999,237.0,351.25,1071.0,621.0,0.0,0.0,3781.7744999999986,147.93077499999987,77.74130250000006,3.0,?,?,?
selo,FiscalAT,AT3,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,85.15000000000002,618.0,1358.1999999999998,237.0,351.25,1071.0,621.0,0.0,0.0,3745.7244999999984,147.93077499999987,77.74130250000006,4.0,?,?,?
selo,FiscalAT,AT3,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,85.15000000000002,618.0,1394.2499999999998,237.0,351.25,1071.0,621.0,0.0,0.0,3709.6744999999983,147.93077499999987,77.74130250000006,5.0,?,?,?
selo,FiscalAT,AT3,?,?,?,2,2,2464.8,549.6000000000003,-78.84999999999995,85.15000000000002,618.0,1430.2999999999997,237.0,351.25,1071.0,621.0,0.0,0.0,3673.624499999998,147.93077499999987,77.74130250000006,6.0,?,?,?
transferencia,CD2,EmpSem,?,?,?,2,2,2464.8,524.6000000000003,-78.84999999999995,85.15000000000002,618.0,1430.2999999999997,237.0,351.25,1071.0,646.0,0.0,0.0,3673.624499999998,147.93077499999987,77.74130250000006,?,?,?,?
transferencia,PrefeitoAT,AT2,?,?,?,2,2,2464.8,524.6000000000003,-78.84999999999995,85.15000000000002,623.0,1430.2999999999997,237.0,351.25,1071.0,646.0,0.0,0.0,3668.624499999998,147.93077499999987,77.74130250000006,?,?,?,?
venda,EmpSem,AT1,1.0,Soja,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,70.15000000000002,623.0,1430.2999999999997,237.0,351.25,1071.0,671.0,0.0,0.0,3668.624499999998,147.93077499999987,78.07130250000006,?,?,?,?
venda,EmpFer,AT1,1.0,Comum,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,85.15000000000002,623.0,1430.2999999999997,237.0,356.25,1071.0,671.0,0.0,0.0,3668.624499999998,147.93077499999987,78.16130250000006,?,?,?,?
aluguel,EmpMaq,AT1,1.0,Maquinas2,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,130.15000000000003,623.0,1430.2999999999997,237.0,356.25,1126.0,671.0,0.0,0.0,3668.624499999998,147.93077499999987,78.22130250000006,?,?,?,?
venda,EmpSem,AT1,2.0,Soja,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,115.15000000000003,623.0,1430.2999999999997,237.0,356.25,1126.0,696.0,0.0,0.0,3668.624499999998,147.93077499999987,78.55130250000006,?,?,?,?
venda,EmpFer,AT1,2.0,Comum,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,130.15000000000003,623.0,1430.2999999999997,237.0,361.25,1126.0,696.0,0.0,0.0,3668.624499999998,147.93077499999987,78.64130250000007,?,?,?,?
aluguel,EmpMaq,AT1,2.0,Maquinas2,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,175.15000000000003,623.0,1430.2999999999997,237.0,361.25,1181.0,696.0,0.0,0.0,3668.624499999998,147.93077499999987,78.70130250000007,?,?,?,?
venda,EmpSem,AT1,3.0,Soja,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,160.15000000000003,623.0,1430.2999999999997,237.0,361.25,1181.0,721.0,0.0,0.0,3668.624499999998,147.93077499999987,79.03130250000007,?,?,?,?
venda,EmpFer,AT1,3.0,Comum,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,175.15000000000003,623.0,1430.2999999999997,237.0,366.25,1181.0,721.0,0.0,0.0,3668.624499999998,147.93077499999987,79.12130250000007,?,?,?,?
aluguel,EmpMaq,AT1,3.0,Maquinas2,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,220.15000000000003,623.0,1430.2999999999997,237.0,366.25,1236.0,721.0,0.0,0.0,3668.624499999998,147.93077499999987,79.18130250000007,?,?,?,?
venda,EmpSem,AT1,4.0,Soja,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,205.15000000000003,623.0,1430.2999999999997,237.0,366.25,1236.0,746.0,0.0,0.0,3668.624499999998,147.93077499999987,79.51130250000007,?,?,?,?
venda,EmpFer,AT1,4.0,Comum,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,220.15000000000003,623.0,1430.2999999999997,237.0,371.25,1236.0,746.0,0.0,0.0,3668.624499999998,147.93077499999987,79.60130250000007,?,?,?,?
aluguel,EmpMaq,AT1,4.0,Maquinas2,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,265.15000000000003,623.0,1430.2999999999997,237.0,371.25,1291.0,746.0,0.0,0.0,3668.624499999998,147.93077499999987,79.66130250000008,?,?,?,?
venda,EmpSem,AT1,5.0,Soja,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,250.15000000000003,623.0,1430.2999999999997,237.0,371.25,1291.0,771.0,0.0,0.0,3668.624499999998,147.93077499999987,79.99130250000007,?,?,?,?
venda,EmpFer,AT1,5.0,Comum,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,265.15000000000003,623.0,1430.2999999999997,237.0,376.25,1291.0,771.0,0.0,0.0,3668.624499999998,147.93077499999987,80.08130250000008,?,?,?,?
aluguel,EmpMaq,AT1,5.0,Maquinas2,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,310.15000000000003,623.0,1430.2999999999997,237.0,376.25,1346.0,771.0,0.0,0.0,3668.624499999998,147.93077499999987,80.14130250000008,?,?,?,?
venda,EmpSem,AT1,6.0,Soja,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,295.15000000000003,623.0,1430.2999999999997,237.0,376.25,1346.0,796.0,0.0,0.0,3668.624499999998,147.93077499999987,80.47130250000008,?,?,?,?
venda,EmpFer,AT1,6.0,Comum,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,310.15000000000003,623.0,1430.2999999999997,237.0,381.25,1346.0,796.0,0.0,0.0,3668.624499999998,147.93077499999987,80.56130250000008,?,?,?,?
aluguel,EmpMaq,AT1,6.0,Maquinas2,baixo,3,2,2464.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,381.25,1401.0,796.0,0.0,0.0,3668.624499999998,147.93077499999987,80.6213025000001,?,?,?,?
venda,EmpSem,CD1,1.0,Soja,baixo,3,2,2449.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,381.25,1401.0,821.0,0.0,0.0,3668.624499999998,147.93077499999987,80.9513025000001,?,?,?,?
venda,EmpFer,CD1,1.0,Premium,normal,3,2,2459.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,401.25,1401.0,821.0,0.0,0.0,3668.624499999998,147.93077499999987,81.0113025000001,?,?,?,?
aluguel,EmpMaq,CD1,1.0,Maquinas3,baixo,3,2,2644.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,401.25,1486.0,821.0,0.0,0.0,3668.624499999998,147.93077499999987,81.1013025000001,?,?,?,?
venda,EmpSem,CD1,2.0,Soja,baixo,3,2,2629.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,401.25,1486.0,846.0,0.0,0.0,3668.624499999998,147.93077499999987,81.4313025000001,?,?,?,?
venda,EmpFer,CD1,2.0,Premium,normal,3,2,2639.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,421.25,1486.0,846.0,0.0,0.0,3668.624499999998,147.93077499999987,81.4913025000001,?,?,?,?
aluguel,EmpMaq,CD1,2.0,Maquinas3,baixo,3,2,2824.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,421.25,1571.0,846.0,0.0,0.0,3668.624499999998,147.93077499999987,81.5813025000001,?,?,?,?
venda,EmpSem,CD1,3.0,Soja,baixo,3,2,2809.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,421.25,1571.0,871.0,0.0,0.0,3668.624499999998,147.93077499999987,81.9113025000001,?,?,?,?
venda,EmpFer,CD1,3.0,Premium,normal,3,2,2819.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,237.0,441.25,1571.0,871.0,0.0,0.0,3668.624499999998,147.93077499999987,81.9713025000001,?,?,?,?
venda,EmpAgr,CD1,3.0,Premium,normal,3,2,3329.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,257.0,441.25,1571.0,871.0,0.0,0.0,3668.624499999998,147.93077499999987,83.4913025000001,?,?,?,?
venda,EmpSem,CD1,4.0,Soja,baixo,3,2,3314.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,257.0,441.25,1571.0,896.0,0.0,0.0,3668.624499999998,147.93077499999987,83.8213025000001,?,?,?,?
venda,EmpFer,CD1,4.0,Premium,normal,3,2,3324.8,524.6000000000003,-78.84999999999995,355.15000000000003,623.0,1430.2999999999997,257.0,461.25,1571.0,896.0,0.0,0.0,3668.624499999998,147.93077499999987,83.8813025000001,?,?,?,?
